document_id,file_name,authority,instrument_label,citation,citation_uid,provision_type,number,depth,page_from,page_to,citation_ambiguous,amended,body_chars,heading
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII",sebi-icdr-regulations-db196f1f#1785,CHAPTER,XII,0,226,228,False,False,23,- MISCELLANEOUS
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.296",sebi-icdr-regulations-db196f1f#1786,REGULATION,296,2,226,226,False,False,574,"Without prejudice to the power under sections 11, 11A, 11B, 11D, sub-section (3) of section"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.296 proviso",sebi-icdr-regulations-db196f1f#1787,PROVISO,,6,226,226,True,False,62,"Provided that the Board shall, either before or after issuing such direction or order, give a"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.296 proviso",sebi-icdr-regulations-db196f1f#1788,PROVISO,,6,226,226,True,False,114,"Provided further that if any interim direction or order is required to be issued, the Board may give"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.297",sebi-icdr-regulations-db196f1f#1789,REGULATION,297,2,226,227,False,False,0,
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.297(1)",sebi-icdr-regulations-db196f1f#1790,SUB_REGULATION,1,3,226,227,False,False,209,The listed issuer or any other person thereof who contravenes any of the provisions of
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.297(1)(a)",sebi-icdr-regulations-db196f1f#1791,CLAUSE,a,4,226,226,False,False,0,imposition of fines;
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.297(1)(b)",sebi-icdr-regulations-db196f1f#1792,CLAUSE,b,4,226,226,False,False,0,suspension of trading;
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.297(1)(b)(c)",sebi-icdr-regulations-db196f1f#1793,SUB_CLAUSE,c,5,226,226,False,False,45,"freezing of promoter/promoter group holding of designated securities, as may be"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.297(1)(d)",sebi-icdr-regulations-db196f1f#1794,CLAUSE,d,4,226,227,False,False,3,any other action as may be specified by the Board from time to time.
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.297(2)",sebi-icdr-regulations-db196f1f#1795,SUB_REGULATION,2,3,227,227,False,False,67,"The manner of revocation of actions specified in clauses (b) and (c) of sub-regulation (1),"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.298",sebi-icdr-regulations-db196f1f#1796,REGULATION,298,2,227,227,False,False,216,"If the listed issuer fails to pay any fine imposed upon it by the recognised stock exchange(s),"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.299",sebi-icdr-regulations-db196f1f#1797,REGULATION,299,2,227,227,False,False,160,"In order to remove any difficulties in the application or interpretation of these regulations,"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.300",sebi-icdr-regulations-db196f1f#1798,REGULATION,300,2,227,227,False,False,0,
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.300(1)",sebi-icdr-regulations-db196f1f#1799,SUB_REGULATION,1,3,227,227,False,False,333,"The Board may, in the interest of investors or for the development of the securities"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.300(2)",sebi-icdr-regulations-db196f1f#1800,SUB_REGULATION,2,3,227,227,False,True,415,"For seeking relaxation under sub-regulation (1), an application, giving details and the grounds"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.301",sebi-icdr-regulations-db196f1f#1801,REGULATION,301,2,227,228,False,False,0,
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.301(1)",sebi-icdr-regulations-db196f1f#1802,SUB_REGULATION,1,3,227,228,False,False,616,"On and from the commencement of these regulations, the Securities and Exchange Board"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Chapter XII reg.301(2)",sebi-icdr-regulations-db196f1f#1803,SUB_REGULATION,2,3,228,228,False,False,584,Notwithstanding such rescission:
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule I",sebi-icdr-regulations-db196f1f#1804,SCHEDULE,I,0,228,229,False,True,3187,- LEAD MANAGERS' INTER-SE ALLOCATION OF
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule II",sebi-icdr-regulations-db196f1f#1805,SCHEDULE,II,0,229,232,True,True,4901,- CONTENTS OF AGREEMENT BETWEEN LEAD MANAGER(S) AND
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule II (10)",sebi-icdr-regulations-db196f1f#1806,SUB_REGULATION,10,3,231,231,False,False,94,The issuer shall not resort to any legal proceedings in respect of any matter having a bearing
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule II (11)",sebi-icdr-regulations-db196f1f#1807,SUB_REGULATION,11,3,231,231,False,False,207,"The issuer shall refund/unblock the monies of the applicants, if required to do so for any"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule II (12)",sebi-icdr-regulations-db196f1f#1808,SUB_REGULATION,12,3,231,231,False,False,7,The agreement shall specify any offer related rights of lead manager(s) with respect to the
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule II (13)",sebi-icdr-regulations-db196f1f#1809,SUB_REGULATION,13,3,231,232,False,False,15,The agreement shall specify the grounds for breach of the agreement and consequences of
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule III",sebi-icdr-regulations-db196f1f#1810,SCHEDULE,III,0,232,235,True,True,6647,- FEES TO BE PAID ALONG WITH DRAFT OFFER DOCUMENT/ 544[*]
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule IV",sebi-icdr-regulations-db196f1f#1811,SCHEDULE,IV,0,235,236,False,True,846,- FILING OF OFFER DOCUMENTS WITH THE BOARD
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V",sebi-icdr-regulations-db196f1f#1812,SCHEDULE,V,0,236,252,True,True,10643,- FORMATS OF DUE DILIGENCE CERTIFICATES
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (1)",sebi-icdr-regulations-db196f1f#1813,SUB_REGULATION,1,3,240,240,True,False,153,"We have examined various documents including those relating to litigation, commercial"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (2)",sebi-icdr-regulations-db196f1f#1814,SUB_REGULATION,2,3,240,240,True,False,215,"On the basis of such examination and discussions with the issuer, its directors and other"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (2)(a)",sebi-icdr-regulations-db196f1f#1815,CLAUSE,a,4,240,240,False,False,32,"the pre-filed draft offer document is in conformity with the documents, materials and papers"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (2)(b)",sebi-icdr-regulations-db196f1f#1816,CLAUSE,b,4,240,240,False,False,93,"all material legal requirements relating to the issue as specified by the Board, the Central"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (2)(b)(c)",sebi-icdr-regulations-db196f1f#1817,SUB_CLAUSE,c,5,240,240,False,False,244,the material disclosures made in the pre-filed draft offer document are true and adequate to
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (3)",sebi-icdr-regulations-db196f1f#1818,SUB_REGULATION,3,3,240,240,True,False,52,"Besides us, all intermediaries named in the pre-filed draft offer document are registered with"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (4)",sebi-icdr-regulations-db196f1f#1819,SUB_REGULATION,4,3,240,240,True,False,12,We have satisfied ourselves about the capability of the underwriters to fulfil their underwriting
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (5)",sebi-icdr-regulations-db196f1f#1820,SUB_REGULATION,5,3,240,240,True,False,421,Written consent from the promoters has been obtained for inclusion of their specified
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (6)",sebi-icdr-regulations-db196f1f#1821,SUB_REGULATION,6,3,240,241,False,False,214,"All applicable provisions of these regulations, which relate to specified securities ineligible for"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (7)",sebi-icdr-regulations-db196f1f#1822,SUB_REGULATION,7,3,241,241,False,False,530,All applicable provisions of these regulations which relate to receipt of promoters''
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (8)",sebi-icdr-regulations-db196f1f#1823,SUB_REGULATION,8,3,241,241,False,False,381,Necessary arrangements shall be made to ensure that the monies received pursuant to the issue
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (9)",sebi-icdr-regulations-db196f1f#1824,SUB_REGULATION,9,3,241,241,False,False,266,The existing business as well as any new business of the issuer for which the funds are being
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (10)",sebi-icdr-regulations-db196f1f#1825,SUB_REGULATION,10,3,241,241,True,False,0,Following disclosures have been made in the pre-filed draft offer document:
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (10)(a)",sebi-icdr-regulations-db196f1f#1826,CLAUSE,a,4,241,241,True,False,118,"An undertaking from the issuer that at any given time, there shall be only one denomination"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (10)(b)",sebi-icdr-regulations-db196f1f#1827,CLAUSE,b,4,241,241,True,False,29,An undertaking from the issuer that it shall comply with all disclosures and accounting
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (11)",sebi-icdr-regulations-db196f1f#1828,SUB_REGULATION,11,3,241,245,True,True,6872,We shall comply with the regulations pertaining to advertisements in terms of the Securities
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (1)",sebi-icdr-regulations-db196f1f#1829,SUB_REGULATION,1,3,245,245,True,False,112,"The updated draft red herring prospectus-I/updated draft red herring prospectus-II, as the case"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (2)",sebi-icdr-regulations-db196f1f#1830,SUB_REGULATION,2,3,245,245,True,False,76,The registration of all intermediaries named in the offer document are valid as on date and that
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (3)",sebi-icdr-regulations-db196f1f#1831,SUB_REGULATION,3,3,245,245,True,False,47,Written consent from the promoter(s) has been obtained for inclusion of their securities as part
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (4)",sebi-icdr-regulations-db196f1f#1832,SUB_REGULATION,4,3,245,245,True,False,174,"The securities proposed to form part of the promoters' contribution and subject to lock-in,"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (5)",sebi-icdr-regulations-db196f1f#1833,SUB_REGULATION,5,3,245,248,True,True,5788,Agreements have been entered into with the depositories for dematerialisation of the securities
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (1)",sebi-icdr-regulations-db196f1f#1834,SUB_REGULATION,1,3,248,248,True,False,311,The certificates in respect of locked-in specified securities have been stamped 'not
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (2)",sebi-icdr-regulations-db196f1f#1835,SUB_REGULATION,2,3,248,249,True,False,306,The specified securities included as minimum promoters' contribution and the specified
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (3)",sebi-icdr-regulations-db196f1f#1836,SUB_REGULATION,3,3,249,251,True,True,5308,The provisions regarding lock-in of specified securities held by persons other than promoters
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (3)",sebi-icdr-regulations-db196f1f#1837,SUB_REGULATION,3,3,251,252,True,False,530,"of section 40 of the Companies Act, 2013 and that such monies shall be released by the"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (10)",sebi-icdr-regulations-db196f1f#1838,SUB_REGULATION,10,3,252,252,True,False,0,Following disclosures have been made in the draft offer document/ draft letter of offer:
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (10)(a)",sebi-icdr-regulations-db196f1f#1839,CLAUSE,a,4,252,252,True,False,29,"An undertaking from the issuer that at any given time, there shall be only one"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (10)(b)",sebi-icdr-regulations-db196f1f#1840,CLAUSE,b,4,252,252,True,False,29,An undertaking from the issuer that it shall comply with all disclosure and accounting
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (11)",sebi-icdr-regulations-db196f1f#1841,SUB_REGULATION,11,3,252,252,True,False,54,None of the intermediaries named in the red herring prospectus / prospectus have been
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (12)",sebi-icdr-regulations-db196f1f#1842,SUB_REGULATION,12,3,252,252,False,False,124,We enclose a note explaining the process of due diligence that has been exercised by us
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (13)",sebi-icdr-regulations-db196f1f#1843,SUB_REGULATION,13,3,252,252,False,False,240,We enclose a checklist confirming regulation-wise compliance with the applicable provisions
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule V (14)",sebi-icdr-regulations-db196f1f#1844,SUB_REGULATION,14,3,252,252,False,False,76,Agreements have been entered into with the depositories for dematerialisation of the IDRs of
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule VI",sebi-icdr-regulations-db196f1f#1845,SCHEDULE,VI,0,252,253,True,True,2290,"- DISCLOSURES IN THE OFFER DOCUMENT, ABRIDGED"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule VI  proviso",sebi-icdr-regulations-db196f1f#1846,PROVISO,,6,253,253,True,True,421,Provided that:
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule",sebi-icdr-regulations-db196f1f#1847,SCHEDULE,,0,253,367,True,True,656,if it satisfies the conditions specified in paragraph 1 of such Part.
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (1)",sebi-icdr-regulations-db196f1f#1848,SUB_REGULATION,1,3,254,256,True,False,55,Cover pages: The cover pages shall be of adequate thickness (minimum hundred GSM
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (1)(a)",sebi-icdr-regulations-db196f1f#1849,CLAUSE,a,4,254,256,True,True,5745,Front cover pages:
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (1)(b)",sebi-icdr-regulations-db196f1f#1850,CLAUSE,b,4,256,256,True,False,11,Back cover pages: The back inside cover page and back outside cover page shall be
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (2)",sebi-icdr-regulations-db196f1f#1851,SUB_REGULATION,2,3,256,256,True,False,5,Table of Contents: The table of contents shall appear immediately after the front inside cover
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (3)",sebi-icdr-regulations-db196f1f#1852,SUB_REGULATION,3,3,256,257,True,False,118,Definitions and abbreviations:
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (4)",sebi-icdr-regulations-db196f1f#1853,SUB_REGULATION,4,3,257,259,True,True,3910,"Offer Document summary: This section shall contain summary of the following information,"
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (5)",sebi-icdr-regulations-db196f1f#1854,SUB_REGULATION,5,3,259,259,True,False,392,Risk factors:
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (1)",sebi-icdr-regulations-db196f1f#1855,SUB_REGULATION,1,3,259,259,True,False,13,Some risks may not be material individually but may be material when considered
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (2)",sebi-icdr-regulations-db196f1f#1856,SUB_REGULATION,2,3,259,259,True,False,0,Some risks may have an impact which is qualitative though not quantitative.
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (3)",sebi-icdr-regulations-db196f1f#1857,SUB_REGULATION,3,3,259,259,True,False,66,Some risks may not be material at present but may have a material impact in the
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (1)",sebi-icdr-regulations-db196f1f#1858,SUB_REGULATION,1,3,259,259,True,False,0,The risk as envisaged by the issuer.
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (2)",sebi-icdr-regulations-db196f1f#1859,SUB_REGULATION,2,3,259,259,True,False,677,"Proposals, if any, to address the risk."
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (1)",sebi-icdr-regulations-db196f1f#1860,SUB_REGULATION,1,3,259,259,True,False,0,Material statutory clearances and approval that are yet to be received by the issuer;
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (2)",sebi-icdr-regulations-db196f1f#1861,SUB_REGULATION,2,3,259,259,True,False,0,Seasonality of the business of the issuer;
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (3)",sebi-icdr-regulations-db196f1f#1862,SUB_REGULATION,3,3,259,259,True,False,59,Any issue of the specified securities by the issuer within the last twelve months at a
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (4)",sebi-icdr-regulations-db196f1f#1863,SUB_REGULATION,4,3,259,260,True,False,266,Where an object of the issue is to finance acquisitions and the acquisition targets
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (5)",sebi-icdr-regulations-db196f1f#1864,SUB_REGULATION,5,3,260,260,True,False,144,Risk associated with orders not having been placed for plant and machinery in
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (6)",sebi-icdr-regulations-db196f1f#1865,SUB_REGULATION,6,3,260,260,True,False,42,Lack of significant experience of the issuer or its promoters in the industry
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (7)",sebi-icdr-regulations-db196f1f#1866,SUB_REGULATION,7,3,260,260,True,False,0,If the issuer has incurred losses in the last three financial years;
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (8)",sebi-icdr-regulations-db196f1f#1867,SUB_REGULATION,8,3,260,260,True,False,94,Dependence of the issuer or any of its business segments upon a single customer or
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (9)",sebi-icdr-regulations-db196f1f#1868,SUB_REGULATION,9,3,260,262,True,True,5377,Refusal of listing of any securities of the issuer or any of its subsidiaries 611[***]
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (6)",sebi-icdr-regulations-db196f1f#1869,SUB_REGULATION,6,3,262,262,True,False,78,Introduction:
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (7)",sebi-icdr-regulations-db196f1f#1870,SUB_REGULATION,7,3,262,264,True,False,5830,General information:
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (8)",sebi-icdr-regulations-db196f1f#1871,SUB_REGULATION,8,3,264,271,True,False,72,Capital structure:
sebi-icdr-regulations-db196f1f,SEBI ICDR Regulations.pdf,SEBI,"SEBI (ICDR) Regulations, 2018","SEBI (ICDR) Regulations, 2018 Schedule (8)(a)",sebi-icdr-regulations-db196f1f#1872,CLAUSE,a,4,265,265,True,False,41,"Authorised, issued, subscribed and paid-up capital (number of securities,"
